living_room,area,age,floor,price
1,78,35,1,14000
1,165,30,1,40000
1,50,10,4,41500
1,90,40,-1,33000
1,147,2,3,87500
1,60,45,1,14500
1,85,32,2,15000
1,210,30,4,100000
1,95,35,1,35000
1,75,60,2,40000
1,125,2,1,30500
1,70,2,1,49000
1,180,14,2,35000
1,75,30,1,25000
1,70,35,1,16500
1,145,40,3,40000
1,140,12,5,30000
1,100,25,7,5000
1,100,30,3,25000
1,90,35,2,23000
1,70,11,1,18000
1,120,25,4,31000
1,110,2,2,45000
1,110,29,4,20000
1,90,50,3,32000
1,125,25,3,26500
1,70,45,5,50000
1,80,36,1,32000
1,85,8,-1,40000
1,65,35,5,14000
1,80,35,1,20000
1,60,1,4,55000
1,70,5,1,18000
1,85,35,1,30000
1,90,30,2,20000
1,110,20,3,28000
1,55,31,-1,12000
1,75,25,3,16000
1,180,0,2,85000
1,65,20,-1,19000
1,70,30,5,13000
1,85,32,1,20000
1,100,0,5,42000
1,50,40,-1,18000
1,130,16,2,40000
1,75,21,3,22000
1,70,8,2,52000
1,75,6,1,16500
1,135,40,4,20000
1,120,17,2,20000
1,180,32,3,35000
1,65,8,1,37500
1,90,40,1,37000
1,120,31,1,45000
1,88,0,1,100000
1,90,40,1,35000
1,125,34,2,45000
1,65,31,3,9000
1,120,30,4,20000
1,95,25,4,15000
1,110,30,3,49000
1,60,5,4,25000
1,120,40,1,30000
1,60,50,1,30000
1,85,9,7,12500
1,65,25,1,20000
1,160,20,4,27000
1,74,2,3,12000
1,130,5,3,28000
1,50,10,-1,18000
1,140,28,2,44000
1,110,10,3,15000
1,100,30,4,36000
1,95,0,3,80000
1,125,30,4,17000
1,105,6,5,30000
1,198,10,8,40000
1,55,50,1,20000
1,100,18,3,20000
1,150,35,4,30000
1,135,25,2,28000
1,55,1,3,20000
1,60,28,2,27000
1,110,25,2,80000
1,130,40,5,50000
1,90,20,3,22000
1,90,5,3,40000
1,120,20,1,13000
1,100,30,2,25000
1,170,28,3,23000
1,180,5,4,35000
1,100,5,3,39000
1,90,10,4,59000
1,50,35,6,12000
1,70,0,-1,23000
1,110,25,2,30000
1,100,35,4,12000
1,80,40,4,43000
1,160,16,1,47000
1,120,0,5,65000
1,114,9,6,70000
1,80,23,3,17000
1,60,5,7,27500
1,129,20,1,31000
1,85,35,3,25000
1,65,8,2,17000
1,170,30,3,97500
1,110,25,3,40000
1,105,25,2,19500
1,95,30,2,15000
1,75,7,1,28000
1,85,25,3,33000
1,80,31,2,20000
1,65,9,1,15000
1,75,5,3,26000
1,60,40,3,15500
1,70,50,3,18000
1,210,30,4,100000
1,85,34,-1,20000
1,85,34,2,18000
1,90,40,2,45000
1,100,25,4,25000
1,170,4,5,85000
1,65,20,2,18500
1,80,25,4,22000
1,85,45,4,20000
1,76,15,1,55000
1,125,15,1,15000
1,100,25,-1,17000
1,85,4,-2,27000
1,90,25,1,25000
1,105,0,2,28500
1,130,30,3,31500
1,112,15,1,67500
1,150,5,5,39000
1,130,10,3,32000
1,130,35,3,30000
1,120,55,4,37500
1,163,14,3,51000
1,118,0,1,70000
1,130,26,2,22500
1,110,10,6,65000
1,100,20,4,18000
1,109,0,1,22500
1,44,15,3,22000
1,140,15,-1,18000
1,68,5,7,27000
1,140,40,6,70000
1,120,5,1,85000
1,165,8,6,27000
1,100,5,1,11000
1,110,20,1,25000
1,85,5,3,57000
1,120,31,-3,40000
1,103,16,6,31000
1,120,17,3,32000
1,130,1,2,72000
1,160,20,-3,42000
1,197,0,7,80000
1,110,5,5,29000
1,170,26,2,53000
1,61,1,7,40000
1,100,1,1,27500
1,100,25,5,25000
1,85,16,1,20000
1,80,15,3,37000
1,140,21,3,19500
1,120,4,2,27000
1,120,31,2,35000
1,130,30,2,40000
1,130,6,2,37000
1,85,30,3,28000
1,80,0,1,25000
1,127,31,7,42500
1,119,18,2,27500
1,50,0,1,29000
1,70,6,6,45000
1,132,21,5,35000
1,160,4,4,30000
1,110,31,2,60000
1,135,21,5,35000
1,100,28,1,28000
1,55,0,1,24000
1,70,7,7,12000
1,125,35,3,30000
1,95,9,7,23000
1,90,0,1,30000
1,70,16,2,25000
1,65,31,1,12500
1,100,0,3,45500
1,90,26,4,16000
1,90,11,6,40000
1,120,0,7,40000
1,92,4,4,33000
1,90,4,2,35000
1,135,33,3,26000
1,69,4,4,36000
1,115,31,1,20000
1,130,0,2,40000
1,158,27,5,75000
1,50,40,3,28000
1,62,30,-2,18500
1,65,0,1,23000
1,165,5,-1,85000
1,120,26,1,34000
1,140,40,6,74000
1,130,15,1,18000
1,120,35,1,40000
1,115,5,4,16000
1,100,40,3,52000
1,90,25,3,30000
1,180,14,4,35000
1,95,14,3,30000
1,100,15,1,25000
1,118,28,5,35000
1,100,4,3,28000
1,65,10,1,19000
1,125,13,1,25000
1,45,30,3,36000
1,120,24,3,37500
1,89,12,3,49500
1,85,35,1,25000
1,90,14,8,36000
1,74,13,6,39500
1,110,14,6,35000
1,120,30,0,35000
1,147,20,2,24000
1,90,15,1,29000
1,41,4,3,16000
1,110,28,4,16500
1,65,38,3,14000
1,80,0,2,23000
1,160,12,6,40000
1,90,40,1,35000
1,55,0,1,29000
1,85,30,1,30000
1,55,50,1,20000
1,80,45,5,14000
1,135,26,2,55000
1,142,11,1,41000
1,160,25,1,49000
1,130,16,1,25000
1,210,31,4,100000
1,60,30,3,14500
1,60,1,3,34000
1,110,25,3,20000
1,95,35,2,18000
1,140,30,4,14000
1,100,15,1,20000
1,108,0,4,60000
1,75,0,2,38000
1,100,20,5,24000
1,70,5,5,18500
1,110,9,3,14000
1,85,26,1,13000
1,120,7,4,14000
1,150,20,2,95000
1,65,25,1,18000
1,120,20,4,27000
1,85,7,6,16000
1,160,29,1,47000
1,115,21,1,18500
1,90,29,1,15000
1,100,12,3,18000
1,85,33,3,25000
1,135,18,1,24000
1,90,40,1,13000
1,179,17,2,82500
1,120,30,2,21000
1,85,26,2,17000
1,90,7,1,10000
1,90,20,2,30000
1,125,26,2,21000
1,110,0,1,21000
1,95,35,4,20000
1,150,10,3,20000
1,150,16,2,30000
1,80,20,1,31000
1,120,15,1,18500
1,135,7,3,20000
1,80,7,1,12500
1,85,2,2,22000
1,100,5,2,29000
1,95,25,2,20000
1,76,15,3,23500
1,130,25,-1,15000
1,100,0,7,60000
1,90,6,4,10000
1,100,40,2,30000
1,65,5,3,24000
1,80,16,2,40000
1,55,6,5,22000
1,110,25,3,24500
1,85,18,-1,8500
1,90,0,5,41750
1,75,5,-2,14500
1,60,7,-1,25000
1,60,4,1,17000
1,110,57,1,82500
1,130,35,1,40000
1,175,30,2,85000
1,155,27,3,40000
1,80,5,1,15000
1,188,25,1,20000
1,113,10,3,45000
1,70,30,1,20000
1,140,3,2,59000
1,73,1,1,29950
1,130,28,3,28000
1,200,31,1,54000
1,120,31,1,16500
1,85,30,1,12000
1,160,11,3,45000
1,75,5,4,65000
1,125,17,3,18000
1,165,26,3,70000
1,87,4,5,30000
1,65,5,3,27000
1,80,0,3,23000
1,130,6,2,75000
1,120,30,5,16000
1,90,5,1,25000
1,125,25,1,32000
1,90,31,1,17000
1,120,31,2,35000
1,75,23,5,21500
1,140,4,2,23000
1,150,25,2,21500
1,86,5,5,60000
1,55,0,1,29000
1,60,0,1,38500
1,80,5,6,14000
1,160,26,8,50000
1,90,11,1,12000
1,150,8,3,24000
1,90,12,1,33500
1,130,16,4,24000
1,95,40,4,45000
1,46,4,2,25500
1,200,0,1,52500
1,113,5,4,27000
1,140,0,1,30000
1,115,6,4,33000
1,95,10,1,45000
1,150,11,6,40000
1,120,0,8,41000
1,135,33,3,28000
1,70,32,1,15000
1,60,3,4,27000
1,95,26,2,14500
1,160,19,3,30000
1,135,2,1,50000
1,145,12,7,65000
1,105,45,2,45000
1,100,50,1,17000
1,50,5,6,23000
1,110,50,1,80000
1,85,4,-3,24000
1,140,5,1,47000
1,120,27,3,30000
1,100,29,3,18000
1,130,2,8,80000
1,60,40,3,15000
1,125,45,2,42500
1,130,32,3,12000
1,60,4,5,22500
1,140,30,-1,20000
1,140,20,4,18000
1,90,30,3,20000
1,95,41,3,45000
1,75,27,4,19000
1,135,36,7,35000
1,80,29,2,69000
1,65,45,1,12000
1,90,20,7,30000
1,57,0,1,41000
1,85,40,2,16500
1,115,40,2,25000
1,75,6,1,21000
1,115,40,3,50000
1,80,40,1,40000
1,85,24,1,21000
1,65,5,-1,16000
1,75,40,-1,13000
1,75,4,1,17500
1,105,31,1,20000
1,100,30,1,26000
1,70,30,2,18000
1,70,20,1,12500
1,81,5,2,30000
1,87,20,4,30000
1,60,6,4,9999
1,65,31,2,37000
1,100,45,2,22000
1,90,8,2,30000
1,105,1,5,13000
1,142,11,2,36000
1,45,20,1,12500
1,150,14,3,25000
1,100,16,2,18000
1,115,4,1,15000
1,85,36,3,17000
1,90,35,1,10500
1,75,25,1,14500
1,95,0,1,16000
1,147,10,3,24000
1,210,26,3,75000
1,95,21,2,19000
1,90,25,-1,18000
1,110,26,2,30000
1,130,5,1,70000
1,175,15,1,48000
1,110,25,2,18000
1,70,5,2,22500
1,100,10,-1,20000
1,80,38,2,22000
1,190,5,1,45000
1,85,0,3,18500
1,65,50,1,26000
1,100,35,1,30000
1,70,50,1,35000
1,65,40,4,15000
1,86,15,1,20000
1,70,30,1,15000
1,95,35,5,16000
1,113,30,1,14000
1,85,5,1,20000
1,45,10,7,19500
1,65,16,1,30000
1,68,30,-1,13500
1,100,1,3,37000
1,90,20,2,30000
1,125,31,4,38500
1,85,15,7,50000
1,75,30,3,13000
1,80,22,-1,35000
1,55,1,6,30000
1,60,7,1,40000
1,90,45,1,22000
1,125,35,5,20000
1,120,30,3,30000
1,60,20,0,10000
1,176,28,5,70000
1,100,21,1,29500
1,140,26,1,60000
1,127,34,3,56500
1,195,25,4,26000
1,140,23,3,21000
1,100,3,1,20000
1,56,12,8,19500
1,159,5,6,85000
1,120,0,3,30000
1,140,21,3,20000
1,150,1,3,69000
1,100,6,8,13000
1,60,4,5,28000
1,85,12,-2,20000
1,70,5,3,15000
1,174,0,4,61000
1,100,26,1,20000
1,120,0,4,55000
1,70,0,1,34000
1,125,20,1,25000
1,155,5,4,75000
1,150,21,3,57000
1,115,2,4,20000
1,100,4,2,29000
1,80,25,1,25000
1,130,11,3,14000
1,61,5,7,34000
1,150,12,1,21250
1,95,6,4,28000
1,200,40,1,30000
1,90,10,1,48000
1,105,11,5,25000
1,100,7,1,33000
1,75,31,1,12000
1,155,32,1,60000
1,120,8,1,60000
1,100,29,1,17050
1,130,2,8,80000
1,80,35,2,33000
1,85,4,1,15000
1,100,27,1,15000
1,180,13,1,47500
1,85,5,7,60000
1,95,6,2,40000
1,75,38,-1,14000
1,142,35,0,90000
1,220,26,8,55000
1,90,21,2,30000
1,130,30,7,90000
1,85,35,1,25000
1,85,20,6,25000
1,50,15,3,15500
1,70,6,3,20000
1,50,2,2,45000
1,130,8,1,16000
1,85,26,3,15000
1,140,5,4,24000
1,52,3,3,37000
1,140,21,4,27000
1,140,25,2,30000
1,140,22,5,100000
1,86,28,1,14000
1,85,15,4,50000
1,75,40,3,67000
1,220,24,0,90000
1,65,22,1,20000
1,68,5,-1,22000
1,110,5,5,73000
1,130,25,-1,27000
1,60,25,1,20500
1,100,31,3,31000
1,125,30,3,30000
1,135,19,2,20000
1,80,35,2,20000
1,55,10,1,22000
1,140,6,3,20000
1,111,8,3,32500
1,120,25,3,23000
1,114,0,3,55000
1,130,8,2,19500
1,45,40,1,17500
1,75,40,-1,33000
1,75,30,4,17000
1,80,30,1,25500
1,90,35,-1,13000
1,98,5,4,43000
1,55,39,1,15000
1,65,2,1,20000
1,110,10,3,11000
1,75,10,5,75000
1,90,20,-1,22000
1,150,31,2,50000
1,150,25,2,55000
1,90,35,1,30000
1,80,28,4,11000
1,40,31,5,35000
1,90,30,3,17000
1,130,26,4,17000
1,60,8,1,14500
1,65,40,3,15000
1,90,30,2,16000
1,52,10,2,24000
1,220,19,1,90000
1,60,15,1,20000
1,125,25,5,18000
1,70,4,2,30000
1,80,40,2,50000
1,110,5,-1,25000
1,70,31,2,16000
1,150,28,6,55000
1,85,42,3,20000
1,80,51,1,45000
1,110,30,3,14000
1,140,5,3,30000
1,45,10,3,45000
1,90,5,1,13000
1,95,26,-1,15000
1,120,19,0,80000
1,89,0,7,22500
1,100,5,4,13000
1,80,35,5,30000
1,110,5,1,30000
1,95,30,2,15500
1,105,4,1,75000
1,110,15,5,95000
1,180,0,8,90000
1,95,0,4,60000
1,140,3,2,90000
1,80,30,0,20000
1,100,40,1,35000
1,125,21,1,22500
1,80,1,3,10000
1,120,5,3,20000
1,110,32,1,35000
1,78,1,2,40000
1,88,30,4,18000
1,145,3,8,19500
1,70,4,3,35000
1,60,26,1,12500
1,100,29,1,17000
1,103,31,3,44000
1,220,0,8,58000
1,170,53,5,55000
1,100,21,1,37000
1,70,23,5,16000
1,60,30,2,11000
1,110,25,1,65000
1,175,28,5,69000
1,145,27,8,25000
1,75,0,1,35000
1,155,21,3,60000
1,170,3,8,100000
1,90,15,1,20000
1,160,18,3,35000
1,70,15,1,25000
1,55,8,3,40000
1,50,35,1,9000
1,90,26,1,29000
1,100,4,1,16000
1,129,26,1,60000
1,78,8,1,25000
1,180,11,2,47000
1,86,2,2,15500
1,115,48,1,50000
1,120,55,5,19000
1,72,25,1,16000
1,110,30,1,30000
1,124,24,1,45000
1,90,30,3,41500
1,90,10,5,21000
1,75,32,3,13500
1,106,30,3,35000
1,135,18,1,22000
1,170,13,1,90000
1,125,33,1,48000
1,70,6,1,24000
1,80,0,3,41000
1,60,2,1,28000
1,108,10,1,48500
1,90,25,1,23000
1,100,30,3,13000
1,110,25,4,8000
1,95,30,-2,20000
1,60,30,4,30000
1,55,3,4,23000
1,65,9,7,52500
1,75,3,3,16000
1,100,50,1,49000
1,82,16,3,17500
1,85,31,3,27500
1,65,35,3,14000
1,75,0,1,30000
1,140,10,1,13000
1,80,15,3,16000
1,125,21,4,75000
1,120,7,3,18000
1,45,31,5,35000
1,80,20,1,12000
1,90,15,1,17000
1,95,5,1,20000
1,125,30,1,36000
1,130,31,4,55000
1,95,25,1,25000
1,75,2,3,55000
1,155,31,5,62000
1,100,7,5,25000
1,70,30,1,16000
1,95,12,3,14000
1,126,0,-1,36000
1,100,10,2,18000
1,185,2,4,33000
1,110,20,2,13000
1,95,31,2,27000
1,130,4,1,39500
1,65,38,1,13500
1,130,40,1,50000
1,60,45,5,25500
1,110,15,1,11111
1,85,28,1,14000
1,98,4,6,35000
1,92,30,5,40000
1,130,17,3,16000
1,110,21,2,25000
1,125,21,6,36000
1,222,11,4,93000
1,90,6,1,12000
1,55,1,3,15500
1,134,14,3,65000
1,90,11,5,35000
1,65,11,1,27000
1,90,5,1,14500
1,100,26,4,35000
1,121,0,1,55000
1,85,31,1,16000
1,220,5,0,85000
1,100,2,1,12000
1,80,5,6,20000
1,120,24,2,20000
1,120,6,6,85000
1,105,18,3,14000
1,190,40,4,50000
1,145,26,1,25000
1,120,8,3,30000
1,125,31,6,62500
1,100,16,1,25000
1,53,29,2,20000
1,80,35,1,34000
1,65,5,2,11000
1,60,25,1,8500
1,75,40,2,15000
1,70,6,5,18500
1,95,15,1,17000
1,80,15,3,22000
1,40,0,1,25000
1,170,16,3,25000
1,90,35,4,20000
1,145,26,6,27000
1,57,0,3,52000
1,95,35,5,17000
1,75,20,1,16000
1,200,35,3,55000
1,90,16,1,17500
1,90,7,3,13000
1,100,28,2,55000
1,170,30,3,85000
1,85,40,2,35000
1,90,39,1,50000
1,70,40,-1,19000
1,90,25,3,15500
1,145,5,4,25000
1,80,16,2,45000
1,65,7,3,15000
1,105,5,1,40000
1,100,33,3,30000
1,105,40,1,26000
1,90,25,-1,20000
1,90,25,2,27000
1,120,42,2,65000
1,65,25,1,13000
1,106,13,3,20000
1,120,5,1,21000
1,115,15,4,32000
1,200,22,3,75000
1,115,20,2,19000
1,75,15,4,14000
1,80,10,1,22000
1,120,38,4,25000
1,90,0,1,26000
1,120,25,4,16500
1,65,40,3,13000
1,56,0,3,45000
1,130,22,2,45000
1,120,30,1,52000
1,140,21,3,62000
1,85,35,3,45000
1,145,26,1,60000
1,100,25,1,35000
1,150,35,3,40000
1,65,30,1,14000
1,75,10,7,15000
1,75,25,1,25000
1,153,15,8,60000
1,110,26,1,20000
1,105,0,1,35000
1,110,20,5,62500
1,140,40,2,40000
1,130,55,3,80000
1,95,0,5,12000
1,120,25,3,19000
1,70,15,1,52500
1,90,30,3,14000
1,200,40,4,70000
1,70,60,3,37000
1,120,15,2,25000
1,74,4,1,45000
1,120,25,4,25000
1,140,25,2,40000
1,70,0,4,25500
1,84,25,4,24000
1,220,16,2,100000
1,65,3,3,25500
1,130,45,3,25000
1,60,4,2,20000
1,95,20,3,40000
1,100,60,4,50000
1,110,1,4,55000
1,90,5,1,23000
1,150,21,8,30000
1,150,15,3,52500
1,130,25,5,30000
1,130,5,7,35000
1,125,21,6,42500
1,90,10,1,30000
1,150,16,5,37750
1,100,0,1,35500
1,105,0,3,22000
1,220,5,8,55000
1,84,0,3,55500
1,115,0,3,30000
1,135,4,4,95000
1,135,30,4,41500
1,125,7,1,40000
1,202,0,5,68000
1,88,5,4,30000
1,70,10,1,13000
1,62,3,4,24500
1,180,25,1,50000
1,150,2,8,24000
1,85,15,7,26000
1,55,50,1,12500
1,40,29,1,14000
1,125,31,6,40000
1,85,45,5,17500
1,65,5,1,30000
1,70,60,2,26000
1,70,32,1,22000
1,60,30,1,16000
1,110,10,1,20000
1,114,11,4,30000
1,75,12,1,20000
1,100,0,3,20000
1,155,5,3,70000
1,80,20,1,21000
1,106,24,3,55000
1,95,31,3,13000
1,48,48,5,15100
1,70,4,2,28000
1,85,15,1,40000
1,76,23,3,16000
1,80,40,1,27500
1,85,9,1,14000
1,130,25,1,22000
1,90,0,3,39000
1,120,35,4,30000
1,85,19,1,16000
1,75,28,-1,15000
1,75,40,2,26000
1,70,45,1,30000
1,85,5,1,9000
1,70,40,1,25000
1,90,25,-1,22000
1,80,7,2,17000
1,110,35,2,38000
1,100,0,1,55000
1,130,40,3,36000
1,130,16,1,14000
1,85,0,1,26000
1,110,25,1,25900
1,100,5,3,6500
1,110,35,4,45000
1,140,30,4,25000
1,120,5,4,28750
1,85,5,3,50000
1,50,30,1,30000
1,60,25,1,26000
1,120,28,4,50000
1,67,11,1,55000
1,35,35,1,19500
1,110,27,2,16000
1,135,1,4,65000
1,138,5,1,55000
1,85,0,3,65000
1,57,0,3,45000
1,65,20,4,36000
1,50,10,1,24000
1,105,15,2,65000
1,90,0,2,21500
1,100,4,3,45000
1,84,10,4,55000
1,85,16,3,19000
1,120,15,1,19000
1,65,40,1,18000
1,75,7,7,15000
1,90,0,3,55000
1,95,5,1,20000
1,75,35,1,17000
1,145,21,8,23000
1,120,35,3,25000
1,85,10,1,30000
1,90,0,3,75000
1,115,42,2,60000
1,60,3,6,33000
1,90,10,2,14000
1,160,50,1,50000
1,160,28,6,65000
1,100,7,1,15000
1,42,25,1,12000
1,77,9,1,35000
1,145,33,3,50000
1,150,0,4,75000
1,100,29,2,49000
1,75,12,2,25000
1,100,15,1,27000
1,70,4,3,10000
1,160,30,3,17000
1,130,25,2,15000
1,65,9,6,22000
1,56,11,1,18500
1,125,21,2,37500
1,160,15,5,72000
1,136,15,1,80000
1,55,1,3,23500
1,90,16,5,18000
1,140,37,5,45000
1,78,11,7,35000
1,110,5,4,18000
1,130,30,3,16000
1,120,17,1,32500
1,180,0,1,38000
1,108,0,6,35000
1,165,11,1,45000
1,85,5,1,16000
1,180,10,3,57000
1,130,26,4,27950
1,52,4,1,25000
1,176,11,5,45000
1,115,21,3,25500
1,90,13,4,16000
1,55,45,6,22000
1,120,30,1,48000
1,110,21,1,30000
1,74,14,8,25000
1,85,20,4,35000
1,130,35,2,57000
1,52,2,1,14000
1,106,25,2,35000
1,105,26,1,20000
1,85,9,5,52000
1,80,18,-1,18000
1,50,9,-2,11000
1,90,25,3,12000
1,60,27,3,12000
1,70,29,1,22500
1,140,34,1,55000
1,175,5,3,65000
1,110,40,2,75000
1,110,20,1,17500
1,100,35,1,30000
1,70,44,5,11500
1,135,23,3,32000
1,80,3,1,60000
1,95,0,5,27000
1,80,22,1,13500
1,100,30,3,12000
1,50,35,1,17000
1,80,35,1,37000
1,72,30,3,20000
1,60,5,1,45000
1,130,20,5,22000
1,120,30,3,19000
1,95,40,3,19500
1,130,31,4,45000
1,150,0,1,35000
1,100,16,1,15000
1,80,35,5,14000
1,90,4,4,21500
1,85,5,1,13000
1,80,50,3,34000
1,90,26,4,55000
1,90,27,2,20500
1,100,14,7,41000
1,63,30,1,15000
1,60,4,3,38000
1,220,15,1,25000
1,110,16,3,21000
1,145,4,1,52000
1,140,30,3,35000
1,119,4,5,42000
1,80,5,3,31000
1,130,8,4,15500
1,60,40,1,15000
1,110,25,3,17000
1,140,30,6,20000
1,100,30,2,18000
1,120,26,6,15500
1,135,21,2,32000
1,118,35,2,30000
1,140,26,5,28000
1,60,25,1,15000
1,130,31,3,85000
1,100,27,2,45000
1,135,31,4,25000
1,75,50,1,30000
1,85,9,1,18500
1,92,29,4,19499
1,140,31,3,40000
1,130,30,2,22000
1,70,45,1,18000
1,100,7,4,19000
1,75,1,3,37000
1,170,30,3,65000
1,160,25,2,26000
1,85,20,1,18000
1,110,30,1,8000
1,90,5,2,66000
1,85,12,1,17000
1,210,21,1,57000
1,100,13,3,45000
1,130,35,3,40000
1,110,30,5,32500
1,82,1,4,45000
1,220,26,3,80000
1,73,5,1,21000
1,85,40,3,30000
1,50,25,2,16000
1,85,27,4,56000
1,110,13,3,30000
1,85,28,3,35000
1,90,4,2,22000
1,55,11,-2,17000
1,90,15,4,10000
1,150,30,4,55000
1,105,10,1,18000
1,120,65,5,49999
1,85,0,3,46000
1,63,0,3,35000
1,140,15,3,23000
1,78,0,2,65000
1,60,10,-2,15750
1,80,0,5,50000
1,90,40,2,20000
1,80,21,4,37500
1,95,29,5,23000
1,25,15,3,19000
1,115,26,1,21000
1,110,31,3,18000
1,150,50,1,70000
1,65,26,-1,25000
1,120,8,3,23000
1,66,25,3,15500
1,82,0,1,48000
1,95,12,4,7000
1,58,0,1,32000
1,85,25,5,6000
1,100,20,3,18000
1,65,30,7,34500
1,120,30,3,36000
1,85,11,3,26000
1,90,20,4,20000
1,60,0,1,15000
1,130,18,3,40000
1,90,5,1,35000
1,85,11,3,22000
1,84,27,7,30000
1,95,10,2,50000
1,140,26,1,45000
1,150,11,2,39900
1,95,31,4,19000
1,65,30,4,30000
1,150,2,3,52000
1,85,14,1,45000
1,80,30,-2,25000
1,85,15,1,26000
1,120,25,3,27000
1,80,1,-1,14000
1,65,9,6,22000
1,140,35,1,44995
1,75,5,1,36000
1,120,25,1,42000
1,100,5,2,70000
1,125,25,6,36000
1,150,16,3,60000
1,145,20,1,26000
1,120,28,4,55000
1,220,8,8,55000
1,200,26,2,45000
1,95,8,1,17000
1,130,30,3,75000
1,95,10,6,15000
1,110,5,1,55000
1,110,30,3,42000
1,130,5,4,90000
1,105,25,1,28000
1,90,22,1,26000
1,100,30,2,36000
1,142,11,1,48000
1,140,35,1,70000
1,90,30,5,65000
1,65,12,1,15000
1,65,5,2,15000
1,60,1,7,19000
1,110,29,4,20000
1,175,5,3,65000
1,128,3,5,65000
1,90,32,3,17000
1,90,40,3,15000
1,95,11,2,16000
1,100,1,5,21000
1,75,7,5,25000
1,140,8,7,27500
1,80,30,1,15000
1,105,29,3,32000
1,110,20,3,21000
1,75,0,2,30000
1,90,11,2,23000
1,115,0,3,30000
1,65,35,1,20000
1,100,30,1,75000
1,75,38,2,18000
1,160,1,5,25000
1,97,26,3,21500
1,130,30,3,18000
1,90,0,1,26500
1,130,31,1,45000
1,85,21,2,27500
1,100,20,1,20000
1,117,21,3,58000
1,150,31,4,53000
1,80,31,1,20000
1,136,1,1,27500
1,110,40,0,35000
1,120,32,5,20000
1,144,16,2,35000
1,175,10,5,40000
1,120,35,5,60000
1,100,18,3,50000
1,125,25,5,22000
1,95,12,-2,20000
1,140,31,3,93000
1,140,35,5,80000
1,60,7,4,25000
1,61,4,-2,17500
1,121,22,1,18500
1,95,10,3,6500
1,125,30,1,13500
1,145,4,3,45000
1,45,5,-2,12000
1,50,25,2,16000
1,125,30,4,25000
1,50,15,3,21500
1,85,25,2,30000
1,80,5,2,15000
1,91,13,-2,21000
1,100,14,1,23000
1,120,41,3,27000
1,120,5,3,17000
1,110,2,1,22000
1,120,5,2,70000
1,85,0,3,41000
1,100,30,5,21000
1,65,0,5,60000
1,90,0,2,40000
1,140,21,3,36500
1,70,40,1,20000
1,60,2,1,20000
1,85,27,2,39000
1,118,0,3,20000
1,70,1,1,25000
1,85,10,3,15000
1,75,30,1,10000
1,120,33,3,20000
1,160,15,6,26500
1,120,3,1,70000
1,95,25,3,20500
1,60,37,1,17000
1,110,21,4,35000
1,70,25,1,25000
1,105,4,3,39999
1,120,30,3,25000
1,75,0,1,25000
1,190,26,2,65000
1,90,25,1,7500
1,115,20,1,20000
1,140,18,4,28000
1,120,32,2,39000
1,135,16,2,36000
1,100,4,1,11000
1,75,10,3,40000
1,90,28,1,19000
1,150,25,5,50000
1,57,0,3,45000
1,90,30,2,40000
1,145,5,3,100000
1,110,5,2,35000
1,87,0,2,41000
1,85,31,1,20000
1,65,3,1,22000
1,100,28,3,32000
1,95,35,1,31000
1,130,31,1,40000
1,135,11,3,28000
1,80,38,3,15000
1,60,1,1,32000
1,104,11,2,17500
1,68,9,1,21500
1,80,35,1,22450
1,83,5,8,29000
1,85,4,1,24250
1,100,12,3,35000
1,75,16,1,45000
1,125,26,2,37500
1,180,17,7,55000
1,90,8,3,18000
1,130,31,1,60000
1,110,35,2,21000
1,65,6,2,16500
1,155,2,4,32000
1,125,39,1,25000
1,100,15,3,9500
1,65,4,4,21000
1,190,9,6,30000
1,65,10,1,19000
1,150,38,1,45000
1,38,0,1,27000
1,90,10,1,12000
1,60,25,5,18000
1,229,5,7,39000
1,135,25,3,30000
1,110,0,3,25000
1,150,40,1,39000
1,100,35,5,27000
1,166,4,5,35000
1,85,0,1,23000
1,95,4,8,32500
1,75,27,3,22000
1,130,21,1,25000
1,75,38,3,14000
1,95,30,5,20000
1,101,16,3,25000
1,80,30,3,23000
1,110,26,4,25500
1,128,31,1,32500
1,125,28,5,18000
1,150,25,4,47500
1,110,26,-1,15000
1,100,16,1,24000
1,100,26,1,35000
1,65,35,1,30000
1,90,10,1,20000
1,65,40,-1,20000
1,105,21,5,32000
1,200,4,4,75000
1,115,4,7,70000
1,70,40,-2,15000
1,90,0,1,26500
1,95,21,3,24000
1,85,28,1,18000
1,90,40,1,42000
1,85,5,-2,24500
1,120,28,3,22000
1,90,30,1,25000
1,50,8,2,22500
1,120,16,1,40000
1,75,6,1,14000
1,90,18,3,18000
1,120,16,2,25000
1,70,5,4,34000
1,130,31,6,24000
1,83,8,7,31000
1,80,0,1,35000
1,185,25,2,80000
1,55,35,2,15000
1,55,20,1,12000
1,145,35,4,27000
1,80,6,7,50000
1,90,11,1,50000
1,100,16,2,30000
1,100,30,1,39200
1,170,20,2,50000
1,125,26,2,23000
1,110,1,1,55000
1,50,20,3,20000
1,120,25,2,45000
1,125,15,3,25000
1,85,4,1,22000
1,140,32,4,10000
1,115,13,3,12500
1,100,31,4,24000
1,85,30,3,27500
1,90,1,3,18000
1,40,30,1,10000
1,90,25,2,28000
1,170,20,1,50000
1,90,20,1,33750
1,160,1,5,50000
1,80,16,1,34000
1,110,11,1,35000
1,95,10,1,23000
1,85,30,1,23000
1,55,4,2,40000
1,70,6,1,20000
1,90,2,1,40000
1,90,0,4,18000
